A,R,S,τ
3200.0,5500.0,1297.8290003344691,80.24276868929825
3200.0,5550.0,1321.5668956293193,80.26498801490774
3200.0,5600.0,1345.5195128802477,80.2873138191135
3200.0,5650.0,1369.6868491142832,80.30873160341461
3200.0,5700.0,1394.0689016954975,80.33194150039961
3200.0,5750.0,1418.6656680705728,80.35268075557217
3200.0,5800.0,1443.477145327808,80.37519198210965
3200.0,5850.0,1468.5033309340497,80.3993326200452
3200.0,5900.0,1493.7442220067803,80.41922837880122
3200.0,5950.0,1519.1998156922914,80.44135433761348
3200.0,6000.0,1544.87010922773,80.46167672310021
3250.0,1000.0,41.01528820514917,92.45086879143342
3250.0,1050.0,45.42918870409659,91.13313226915608
3250.0,1100.0,50.05794752065816,89.99447653803736
3250.0,1150.0,54.9016245478003,88.99474392896542
3250.0,1200.0,59.9602663866795,88.10763219886996
3250.0,1250.0,65.23390972908815,87.33075146746827
3250.0,1300.0,70.7225838221511,86.63506202809816
3250.0,1350.0,76.42631209789648,86.01101598379124
3250.0,1400.0,82.34511351307661,85.45799877688887
3250.0,1450.0,88.47900353306504,84.9609599963033
3250.0,1500.0,94.82799481731638,84.50372333276732
3250.0,1550.0,101.39209782252266,84.09566874346181
3250.0,1600.0,108.17132103146442,83.71686705808955
3250.0,1650.0,115.1656716999922,83.38175480573584
3250.0,1700.0,122.37515569628899,83.07435090460456
3250.0,1750.0,129.7997779433984,82.78780969624562
3250.0,1800.0,137.43954249476295,82.53143122239867
3250.0,1850.0,145.29445275045393,82.2933449476331
3250.0,1900.0,153.3645114240051,82.07393833813936
3250.0,1950.0,161.64972084561307,81.87381309811623
3250.0,2000.0,170.15008282178957,81.6889022106116
3250.0,2050.0,178.86559885545185,81.51861168829689
3250.0,2100.0,187.79627002440532,81.36760402696783
3250.0,2150.0,196.94209721038106,81.22117250816065
3250.0,2200.0,206.30308119214212,81.08760219917413
3250.0,2250.0,215.87922220611313,80.96839269537139
3250.0,2300.0,225.67052053056705,80.85137217533328
3250.0,2350.0,235.6769762268153,80.74899370995648
3250.0,2400.0,245.89858920841692,80.6546242082527
3250.0,2450.0,256.3353592438518,80.56214815099007
3250.0,2500.0,266.9872861601217,80.48212193089252
3250.0,2550.0,277.85436900142304,80.4081357192188
3250.0,2600.0,288.9366077159815,80.33535335802537
3250.0,2650.0,300.23400149258003,80.27306176626179
3250.0,2700.0,311.74654958340426,80.21433983684014
3250.0,2750.0,323.4742512668344,80.15978553728212
3250.0,2800.0,335.4171056014994,80.10907552315096
3250.0,2850.0,347.5751116437443,80.06426448831324
3250.0,2900.0,359.9482683889685,80.02362369463037
3250.0,2950.0,372.53657490171986,79.98169727500229
3250.0,3000.0,385.34002993889965,79.95289193668451
3250.0,3050.0,398.35863238674796,79.91772485745051
3250.0,3100.0,411.59238104602105,79.89174536495275
3250.0,3150.0,425.0412746375941,79.86305337370364
3250.0,3200.0,438.7053118859834,79.84193971516285
3250.0,3250.0,452.5844914603722,79.82134379349056
3250.0,3300.0,466.67881196333167,79.80328420112306
3250.0,3350.0,480.9882720727573,79.78990497218231
3250.0,3400.0,495.5128700456912,79.77379496641241
3250.0,3450.0,510.25260473796834,79.76212549517149
3250.0,3500.0,525.2074745192668,79.75548508479811
3250.0,3550.0,540.3774776538224,79.74401198422967
3250.0,3600.0,555.7626127665508,79.73761333007624
3250.0,3650.0,571.3628781308154,79.73538693013651
3250.0,3700.0,587.1782721222262,79.73212157310293
3250.0,3750.0,603.2087930705411,79.72678975032598
3250.0,3800.0,619.4544392084129,79.72548356282209
3250.0,3850.0,635.9152088032977,79.7308877967149
3250.0,3900.0,652.5911001157904,79.73153307667695
3250.0,3950.0,669.4821113209772,79.73520830150281
3250.0,4000.0,686.5882405668534,79.74025127608968
3250.0,4050.0,703.9094859725626,79.74572127917902
3250.0,4100.0,721.4458457806076,79.75175278102287
3250.0,4150.0,739.1973179349983,79.75421767706278
3250.0,4200.0,757.1639005681204,79.76570695485397
3250.0,4250.0,775.3455915476513,79.77455464868858
3250.0,4300.0,793.7423892101253,79.78716286480656
3250.0,4350.0,812.354291218788,79.79453385574105
3250.0,4400.0,831.1812957161586,79.80594728407875
3250.0,4450.0,850.2234005124286,79.81902133482171
3250.0,4500.0,869.4806035753494,79.8304414405883
3250.0,4550.0,888.9529027470978,79.8448116534331
3250.0,4600.0,908.6402959022023,79.85745723179153
3250.0,4650.0,928.5427808171273,79.87272743681743
3250.0,4700.0,948.6603553555074,79.88624033265869
3250.0,4750.0,968.9930172605727,79.90280053497219
3250.0,4800.0,989.5407642714999,79.91485686879889
3250.0,4850.0,1010.3035941523984,79.93266249129188
3250.0,4900.0,1031.2815044105023,79.95208953055439
3250.0,4950.0,1052.4744931751172,79.96546280199388
3250.0,5000.0,1073.882557680575,79.98780480647845
3250.0,5050.0,1095.5056957071022,80.00442148402072
3250.0,5100.0,1117.3439048998207,80.02232481450756
3250.0,5150.0,1139.3971825715184,80.03959622446091
3250.0,5200.0,1161.6655266336575,80.05964318114526
3250.0,5250.0,1184.1489343742649,80.07815225781248
3250.0,5300.0,1206.8474033920925,80.09996799869457
3250.0,5350.0,1229.7609312086984,80.11648142883277
3250.0,5400.0,1252.8895151749898,80.13855761077316
3250.0,5450.0,1276.2331524331876,80.1598828661503
3250.0,5500.0,1299.7918415032939,80.1804498119198
3250.0,5550.0,1323.565578554017,80.20288324964642
3250.0,5600.0,1347.5543615382735,80.22275817893627
3250.0,5650.0,1371.7581875870724,80.2427300436491
3250.0,5700.0,1396.17705407557,80.26887660197912
3250.0,5750.0,1420.8109583256633,80.28551654186433
3250.0,5800.0,1445.6598974979993,80.31029910266932
3250.0,5850.0,1470.7238690748077,80.33190957488975
3250.0,5900.0,1496.0028700427283,80.35762418566097
3250.0,5950.0,1521.4968976590906,80.37608711701814
3250.0,6000.0,1547.205949148077,80.40094861042519
3300.0,1000.0,41.07840212727798,92.36727795567772
3300.0,1050.0,45.49876407546153,91.05200301029345
3300.0,1100.0,50.134300270362296,89.91518319830094
3300.0,1150.0,54.98507049126467,88.9100806073531
3300.0,1200.0,60.0511212689757,88.03492157652049
3300.0,1250.0,65.33248922495628,87.25607135133276
3300.0,1300.0,70.82920352723839,86.56349722552147
3300.0,1350.0,76.54128756312964,85.9424274306698
3300.0,1400.0,82.46876030986937,85.38509595492877
3300.0,1450.0,88.6116371571381,84.88335043030658
3300.0,1500.0,94.96993076077919,84.43286647703373
3300.0,1550.0,101.54365150031899,84.02169960019036
3300.0,1600.0,108.3328079518549,83.6507235009292
3300.0,1650.0,115.337407264091,83.31169660152825
3300.0,1700.0,122.55745533385077,83.00288166086742
3300.0,1750.0,129.99295704497376,82.72040992984428
3300.0,1800.0,137.64391645999663,82.46241137970122
3300.0,1850.0,145.51033694701064,82.22991610232572
3300.0,1900.0,153.59222126125272,82.00889430522183
3300.0,1950.0,161.88957168143355,81.80983584604438
3300.0,2000.0,170.40239001121992,81.62372982458706
3300.0,2050.0,179.13067773691196,81.45463041951861
3300.0,2100.0,188.07443599150312,81.29877958620263
3300.0,2150.0,197.2336656369122,81.15845022983012
3300.0,2200.0,206.6083672917365,81.02665816541936
3300.0,2250.0,216.19854137867722,80.90317230750755
3300.0,2300.0,226.00418810141585,80.7916238094294
3300.0,2350.0,236.0253075058694,80.68730326936308
3300.0,2400.0,246.26189952817455,80.59009368119023
3300.0,2450.0,256.71396388838536,80.5005775854151
3300.0,2500.0,267.381500302468,80.41686483823504
3300.0,2550.0,278.2645082602203,80.347451249763
3300.0,2600.0,289.3629872213538,80.27452739591202
3300.0,2650.0,300.6769365868926,80.21161958073583
3300.0,2700.0,312.2063554898688,80.15360898792107
3300.0,2750.0,323.9512432381103,80.09625012429495
3300.0,2800.0,335.9115989506948,80.04515653850949
3300.0,2850.0,348.08742166564355,80.0042755912047
3300.0,2900.0,360.47871029869367,79.96110562153002
3300.0,2950.0,373.0854640267888,79.92344766098329
3300.0,3000.0,385.90768151601844,79.88465455289482
3300.0,3050.0,398.94536165671616,79.85681462607175
3300.0,3100.0,412.1985032577211,79.83191097548372
3300.0,3150.0,425.6671050526853,79.80335000301135
3300.0,3200.0,439.3511657389345,79.7818180242935
3300.0,3250.0,453.25068397309656,79.76019922668476
3300.0,3300.0,467.3656583871765,79.73916748190129
3300.0,3350.0,481.69608752077824,79.72774280343177
3300.0,3400.0,496.24196994569957,79.71119063559993
3300.0,3450.0,511.00330417921515,79.69902273635
3300.0,3500.0,525.9800884939028,79.69137134147057
3300.0,3550.0,541.1723218286384,79.68634152877189
3300.0,3600.0,556.5800020786543,79.6765390579236
3300.0,3650.0,572.2031283591963,79.67078555489257
3300.0,3700.0,588.0416973588693,79.66721315787497
3300.0,3750.0,604.0957102326564,79.66884383090594
3300.0,3800.0,620.3651610705932,79.6657280970031
3300.0,3850.0,636.8500517646906,79.66645237697279
3300.0,3900.0,653.5503793133427,79.67031650302923
3300.0,3950.0,670.46614191476,79.67421463725329
3300.0,4000.0,687.5973377339781,79.6774044018423
3300.0,4050.0,704.9439649459588,79.68120738517962
3300.0,4100.0,722.5060215089555,79.68566868192552
3300.0,4150.0,740.2835057178479,79.69933799999428
3300.0,4200.0,758.2764153356903,79.70492023699767
3300.0,4250.0,776.484748734406,79.71247457987728
3300.0,4300.0,794.9085033685382,79.72457635579812
3300.0,4350.0,813.5476781466382,79.73361058815551
3300.0,4400.0,832.4022702331912,79.74181304218985
3300.0,4450.0,851.4722777270708,79.75472835413267
3300.0,4500.0,870.757698561883,79.76778718702592
3300.0,4550.0,890.2585306287662,79.78065760758709
3300.0,4600.0,909.9747716956655,79.79664069752079
3300.0,4650.0,929.906419676671,79.80989260370715
3300.0,4700.0,950.053472282153,79.82790275379563
3300.0,4750.0,970.4159273398551,79.83863291017894
3300.0,4800.0,990.9937825713181,79.85627717237892
3300.0,4850.0,1011.7870357032963,79.8714254713708
3300.0,4900.0,1032.7956844049131,79.89025311637282
3300.0,4950.0,1054.0197263543548,79.90835970591739
3300.0,5000.0,1075.4591592282181,79.92557101078626
3300.0,5050.0,1097.1139806027259,79.9438693630443
3300.0,5100.0,1118.9841881542307,79.96121203782623
3300.0,5150.0,1141.069779273099,79.97950635290141
3300.0,5200.0,1163.3707516811407,80.00024702574916
3300.0,5250.0,1185.8871028572878,80.01887806125488
3300.0,5300.0,1208.6188302556716,80.03708730223008
3300.0,5350.0,1231.5659313904212,80.0566377034295
3300.0,5400.0,1254.7284037020665,80.07759985628003
3300.0,5450.0,1278.106244614151,80.09962271064636
3300.0,5500.0,1301.6994514972237,80.11937568010988
3300.0,5550.0,1325.5080218245248,80.1414565858207
3300.0,5600.0,1349.5319528781217,80.16298590932463
3300.0,5650.0,1373.7712419593104,80.18190810225664
3300.0,5700.0,1398.2258864643065,80.20195626282202
3300.0,5750.0,1422.8958848734094,80.22624584573462
3300.0,5800.0,1447.781230596399,80.24981098446852
3300.0,5850.0,1472.8819247886397,80.27187358145385
3300.0,5900.0,1498.197963321422,80.29407280590631
3300.0,5950.0,1523.7293434137061,80.31923230113487
3300.0,6000.0,1549.476062212196,80.33887116680282
3350.0,1000.0,41.139764606562366,92.27838644520483
3350.0,1050.0,45.566408752769426,90.97081465105418
3350.0,1100.0,50.208534275088766,89.83631722736989
3350.0,1150.0,55.06620088015692,88.84087097902201
3350.0,1200.0,60.139455041573775,87.95665606471634
3350.0,1250.0,65.42833321823001,87.1827777254183
3350.0,1300.0,70.93286463071298,86.49079660201699
3350.0,1350.0,76.65307272384773,85.86985568057594
3350.0,1400.0,82.58897604860685,85.31520551672976
3350.0,1450.0,88.7405903522151,84.81589357572274
3350.0,1500.0,95.10792813440399,84.36167478856908
3350.0,1550.0,101.69099976666651,83.95485231877316
3350.0,1600.0,108.48981382405482,83.58387066921526
3350.0,1650.0,115.50437740475942,83.24182477284327
3350.0,1700.0,122.73469639822851,82.93594722104491
3350.0,1750.0,130.18077568812282,82.65520197596845
3350.0,1800.0,137.84261934144723,82.39677917121546
3350.0,1850.0,145.72023067943812,82.16421337280407
3350.0,1900.0,153.8136124841816,81.94282116869489
3350.0,1950.0,162.12276699530582,81.74228285923895
3350.0,2000.0,170.64769607399566,81.55895009299563
3350.0,2050.0,179.38840108906288,81.39508233148293
3350.0,2100.0,188.34488326113194,81.23834063717663
3350.0,2150.0,197.517143310679,81.09693190766123
3350.0,2200.0,206.9051821754153,80.96374197193123
3350.0,2250.0,216.50899993314454,80.84032912883585
3350.0,2300.0,226.32859688889818,80.72752177688257
3350.0,2350.0,236.3639732235245,80.621280109083
3350.0,2400.0,246.61512852315423,80.5254731121696
3350.0,2450.0,257.08206285304254,80.44277136910574
3350.0,2500.0,267.76477575575205,80.35886803118426
3350.0,2550.0,278.66326675858915,80.27957605764539
3350.0,2600.0,289.777535339046,80.21391014576535
3350.0,2650.0,301.107580798178,80.15038219909736
3350.0,2700.0,312.65340241026445,80.08758850191805
3350.0,2750.0,324.4149993915123,80.03613654859926
3350.0,2800.0,336.39237083694735,79.98645812768498
3350.0,2850.0,348.58551582539457,79.941433245537
3350.0,2900.0,360.9944333591067,79.89720874246288
3350.0,2950.0,373.61912228726237,79.8623360671231
3350.0,3000.0,386.4595815881446,79.8281650806751
3350.0,3050.0,399.51581005678827,79.79751263142838
3350.0,3100.0,412.78780647494114,79.76589841397127
3350.0,3150.0,426.2755695884148,79.7401411107607
3350.0,3200.0,439.97909804381334,79.72293715787752
3350.0,3250.0,453.8983906173486,79.69803901348546
3350.0,3300.0,468.03344579802643,79.683356121934
3350.0,3350.0,482.38426219371604,79.66800471839014
3350.0,3400.0,496.95083834163955,79.65220920395704
3350.0,3450.0,511.73317275223366,79.64046380166884
3350.0,3500.0,526.7312639024169,79.63416161483568
3350.0,3550.0,541.9451101877634,79.62422533580916
3350.0,3600.0,557.3747100230229,79.6181919483896
3350.0,3650.0,573.0200617717052,79.61180839305145
3350.0,3700.0,588.8811637651905,79.60967013853791
3350.0,3750.0,604.9580143232062,79.60794584349367
3350.0,3800.0,621.2506116132353,79.60942743628462
3350.0,3850.0,637.7589541427308,79.60871604818294
3350.0,3900.0,654.4830398634413,79.61391439987088
3350.0,3950.0,671.4228670535119,79.61440435314258
3350.0,4000.0,688.5784337807662,79.61618959718457
3350.0,4050.0,705.9497384186394,79.62250217511202
3350.0,4100.0,723.5367788365877,79.63042143584568
3350.0,4150.0,741.3395531320723,79.63786727410266
3350.0,4200.0,759.3580594741566,79.64323735067649
3350.0,4250.0,777.5922957623909,79.65380863030396
3350.0,4300.0,796.0422600466871,79.66233719025273
3350.0,4350.0,814.7079502632945,79.67429593104407
3350.0,4400.0,833.5893643731978,79.6854555012614
3350.0,4450.0,852.6865002875836,79.6948616685413
3350.0,4500.0,871.999356052565,79.70902344329302
3350.0,4550.0,891.5279290257695,79.72349873150472
3350.0,4600.0,911.272217585216,79.73672147390353
3350.0,4650.0,931.232219792591,79.75270070061052
3350.0,4700.0,951.4079320698361,79.76573685701405
3350.0,4750.0,971.7993535585221,79.78072135361464
3350.0,4800.0,992.4064815178149,79.797282127331
3350.0,4850.0,1013.2293134423916,79.8142115202897
3350.0,4900.0,1034.2678477338907,79.8336079734381
3350.0,4950.0,1055.522081384018,79.84713958311434
3350.0,5000.0,1076.9920121177483,79.86176681837401
3350.0,5050.0,1098.6776378564841,79.8818838043563
3350.0,5100.0,1120.5789556611098,79.90428501596539
3350.0,5150.0,1142.6959637688008,79.92332794364948
3350.0,5200.0,1165.028658962435,79.93993552209493
3350.0,5250.0,1187.5770393616713,79.95854352228807
3350.0,5300.0,1210.3411020644728,79.97725174256496
3350.0,5350.0,1233.3208452649867,79.99762864785116
3350.0,5400.0,1256.5162653801478,80.01971964189559
3350.0,5450.0,1279.9273604662724,80.04046426433136
3350.0,5500.0,1303.5541277535842,80.05682978831763
3350.0,5550.0,1327.3965646437057,80.08248605142406
3350.0,5600.0,1351.4546685479193,80.10292664801229
3350.0,5650.0,1375.7284365277653,80.1246989670677
3350.0,5700.0,1400.2178661723706,80.1485939448872
3350.0,5750.0,1424.9229546643037,80.16992772103004
3350.0,5800.0,1449.84369918261,80.18616125276519
3350.0,5850.0,1474.980097017718,80.21155244541215
3350.0,5900.0,1500.332145399206,80.23480693733555
3350.0,5950.0,1525.8998414402545,80.25714538144207
3350.0,6000.0,1551.6831821526428,80.27849597062205
3400.0,1000.0,41.19944757064978,92.20064255981842
3400.0,1050.0,45.632201930746255,90.89374406912657
3400.0,1100.0,50.28073645262435,89.75446812621263
3400.0,1150.0,55.14511069771327,88.76034215570591
3400.0,1200.0,60.22537102437753,87.88384596986074
3400.0,1250.0,65.52155395209824,87.10955389744682
3400.0,1300.0,71.03368852977722,86.41481711057482
3400.0,1350.0,76.76179809323884,85.7970374971371
3400.0,1400.0,82.70590151545576,85.24554921361036
3400.0,1450.0,88.86601413278096,84.74937157373718
3400.0,1500.0,95.24214856716641,84.29509060014956
3400.0,1550.0,101.83431516928783,83.88531179572956
3400.0,1600.0,108.6425224939803,83.51860990787965
3400.0,1650.0,115.66677762572463,83.17860416111557
3400.0,1700.0,122.90708644207929,82.87721464134694
3400.0,1750.0,130.36345381664603,82.59140395001002
3400.0,1800.0,138.03588379556172,82.33156513750633
3400.0,1850.0,145.9243797066163,82.09781348826048
3400.0,1900.0,154.02894430608572,81.88009408903875
3400.0,1950.0,162.34957986366067,81.68194558527993
3400.0,2000.0,170.88628816210473,81.50030113079504
3400.0,2050.0,179.6390706646863,81.33155658459657
3400.0,2100.0,188.6079284991918,81.172508164311
3400.0,2150.0,197.7928625295366,81.03527335207549
3400.0,2200.0,207.19387334214298,80.90181467545555
3400.0,2250.0,216.81096135763926,80.77983697551758
3400.0,2300.0,226.64412676993788,80.66839566325329
3400.0,2350.0,236.69336961441593,80.56080746174526
3400.0,2400.0,246.95868978946442,80.46823621937827
3400.0,2450.0,257.44008706797143,80.38047521526512
3400.0,2500.0,268.1375611319388,80.29531830356225
3400.0,2550.0,279.05111143558474,80.2216664591781
3400.0,2600.0,290.1807374437361,80.15254226242845
3400.0,2650.0,301.5264385076177,80.09206407206857
3400.0,2700.0,313.0882138428068,80.03411896416084
3400.0,2750.0,324.86606276240235,79.98090172552372
3400.0,2800.0,336.85998425659017,79.92993699468227
3400.0,2850.0,349.0699773686511,79.87981184884826
3400.0,2900.0,361.4960412781559,79.84163638518335
3400.0,2950.0,374.1381745706355,79.8025748526789
3400.0,3000.0,386.99637640699507,79.77009608798406
3400.0,3050.0,400.07064551430307,79.73530833324989
3400.0,3100.0,413.360980713155,79.71146221776459
3400.0,3150.0,426.86738072057307,79.68438681996639
3400.0,3200.0,440.589844202422,79.6622675973084
3400.0,3250.0,454.52837026022445,79.64544985137442
3400.0,3300.0,468.68295617675363,79.6228841948217
3400.0,3350.0,483.0536018362516,79.60931507685639
3400.0,3400.0,497.6403053397464,79.59424715575271
3400.0,3450.0,512.4430651464098,79.5837498560619
3400.0,3500.0,527.4618798070779,79.57160394202036
3400.0,3550.0,542.6967477169285,79.56713725252312
3400.0,3600.0,558.1476671454675,79.56075436552382
3400.0,3650.0,573.8146365882959,79.55168088379236
3400.0,3700.0,589.6976543675162,79.55350516268145
3400.0,3750.0,605.7967186873939,79.55007008541504
3400.0,3800.0,622.1118278953015,79.55141864129573
3400.0,3850.0,638.6429802326691,79.54755422966507
3400.0,3900.0,655.3901738725874,79.55262602779048
3400.0,3950.0,672.353406937736,79.55612065988086
3400.0,4000.0,689.5326777812941,79.55891289141249
3400.0,4050.0,706.9279843405816,79.56245140764098
3400.0,4100.0,724.539324730757,79.57056024000343
3400.0,4150.0,742.3666970474962,79.58033898150467
3400.0,4200.0,760.4100992794188,79.58504195676612
3400.0,4250.0,778.6695296809966,79.5933686339488
3400.0,4300.0,797.1449859287095,79.60403271696849
3400.0,4350.0,815.8364661237335,79.61463997596228
3400.0,4400.0,834.74396813642,79.62980161326949
3400.0,4450.0,853.8674899941007,79.64049490045767
3400.0,4500.0,873.2070294947098,79.65046384487948
3400.0,4550.0,892.7625844588649,79.66239246665322
3400.0,4600.0,912.5341528697069,79.67763865012788
3400.0,4650.0,932.5217323105746,79.69322846775387
3400.0,4700.0,952.7253207358849,79.7075083648762
3400.0,4750.0,973.1449158211517,79.72335525464237
3400.0,4800.0,993.7805153134194,79.74064803865603
3400.0,4850.0,1014.6321169599987,79.75662329078234
3400.0,4900.0,1035.6997184113127,79.77210619264028
3400.0,4950.0,1056.9833172822732,79.78638881725323
3400.0,5000.0,1078.4829113551173,79.80403561898656
3400.0,5050.0,1100.198497947121,79.82453445698758
3400.0,5100.0,1122.130074854591,79.84575851618403
3400.0,5150.0,1144.2776396628587,79.86049712721949
3400.0,5200.0,1166.6411897863873,79.88169140640622
3400.0,5250.0,1189.220722795283,79.90115673245727
3400.0,5300.0,1212.0162361488815,79.91819266368758
3400.0,5350.0,1235.0277273198724,79.93769992939161
3400.0,5400.0,1258.2551933725135,79.96022223396771
3400.0,5450.0,1281.6986328239643,79.98140291172285
3400.0,5500.0,1305.3580420332391,80.0023419648866
3400.0,5550.0,1329.2334185098362,80.02573092641373
3400.0,5600.0,1353.3247597970983,80.04228437036599
3400.0,5650.0,1377.632063167697,80.06558522153064
3400.0,5700.0,1402.155325881958,80.08549800260509
3400.0,5750.0,1426.8945452248024,80.10786647393289
3400.0,5800.0,1451.8497184371058,80.13056230733099
3400.0,5850.0,1477.020842730032,80.15079247852661
3400.0,5900.0,1502.407915295809,80.17549176498966
3400.0,5950.0,1528.0109327929038,80.1998566268297
3400.0,6000.0,1553.829893928004,80.22437126328977
3450.0,1000.0,41.25751893758388,92.12179928740967
3450.0,1050.0,45.69621856786953,90.8126695814092
3450.0,1100.0,50.350989046906754,89.68234058255123
3450.0,1150.0,55.221889824034044,88.68284897656787
3450.0,1200.0,60.30896719729786,87.81367589347742
3450.0,1250.0,65.61225760687854,87.03809423224244
3450.0,1300.0,71.13179007105302,86.34504622886736
3450.0,1350.0,76.86758790697324,85.73044910122356
3450.0,1400.0,82.81966984985259,85.18294224912502
3450.0,1450.0,88.98805134519574,84.68075813337533
3450.0,1500.0,95.37274492789263,84.23131794972628
3450.0,1550.0,101.97376092976747,83.82496974817704
3450.0,1600.0,108.79110790234743,83.45499743456733
3450.0,1650.0,115.82479291071749,83.12070814145585
3450.0,1700.0,123.07482181771695,82.81250525562437
3450.0,1750.0,130.54119949877096,82.52748798766555
3450.0,1800.0,138.2239299595274,82.27569730718317
3450.0,1850.0,146.12301660268653,82.03683652672241
3450.0,1900.0,154.23846203511746,81.8211706491213
3450.0,1950.0,162.57026862030534,81.62272331167719
3450.0,2000.0,171.11843811457987,81.44041203810947
3450.0,2050.0,179.88297195323625,81.26947222555229
3450.0,2100.0,188.86387133832216,81.11638063813153
3450.0,2150.0,198.06113703645522,80.97520818947109
3450.0,2200.0,207.47476965701705,80.83992661596365
3450.0,2250.0,217.10476961511077,80.72163854626936
3450.0,2300.0,226.95113712376352,80.60944269421145
3450.0,2350.0,237.01387217413605,80.50730384843783
3450.0,2400.0,247.2929747023732,80.40708548857553
3450.0,2450.0,257.7884444883688,80.31971780287142
3450.0,2500.0,268.50028105123795,80.23818943149433
3450.0,2550.0,279.42848407589577,80.16679973757222
3450.0,2600.0,290.5730528204649,80.09567965620722
3450.0,2650.0,301.9339867923753,80.03411831813999
3450.0,2700.0,313.5112851489374,79.97661150203476
3450.0,2750.0,325.30494709903684,79.92206849820288
3450.0,2800.0,337.31497175735325,79.86846374020529
3450.0,2850.0,349.5413581520808,79.82290776640579
3450.0,2900.0,361.9841053585156,79.78385160224398
3450.0,2950.0,374.64321208506675,79.74721298020833
3450.0,3000.0,387.51867740820893,79.71263420070129
3450.0,3050.0,400.61050008412315,79.68116878255083
3450.0,3100.0,413.918678894502,79.65199179623244
3450.0,3150.0,427.4432125651281,79.62650505689648
3450.0,3200.0,441.1841007979853,79.60690523849817
3450.0,3250.0,455.1413392745171,79.58516497321303
3450.0,3300.0,469.31492933399625,79.56703939988631
3450.0,3350.0,483.7048688424094,79.54935760490207
3450.0,3400.0,498.3111562397257,79.54175589096417
3450.0,3450.0,513.1337900124927,79.52725484534434
3450.0,3500.0,528.1727683954962,79.51897030101009
3450.0,3550.0,543.4280904367457,79.50734325351438
3450.0,3600.0,558.8997538934616,79.50182042204275
3450.0,3650.0,574.5877572190194,79.4967326111685
3450.0,3700.0,590.4920990856414,79.4955112419599
3450.0,3750.0,606.6127774414844,79.4917572627109
3450.0,3800.0,622.9497905643905,79.49274871465377
3450.0,3850.0,639.5031369343806,79.49320674298565
3450.0,3900.0,656.2728146336833,79.49621995622198
3450.0,3950.0,673.2588217028774,79.49718834519481
3450.0,4000.0,690.46115642401,79.50283447321912
3450.0,4050.0,707.8798168502874,79.51074337069304
3450.0,4100.0,725.5148011622138,79.5143808132558
3450.0,4150.0,743.3661073372147,79.5229674668487
3450.0,4200.0,761.4337334071082,79.52796070916375
3450.0,4250.0,779.7176774432189,79.53746592385228
3450.0,4300.0,798.2179373883415,79.55070215107636
3450.0,4350.0,816.93451119752,79.55999272502565
3450.0,4400.0,835.8673967532075,79.57116855668382
3450.0,4450.0,855.016592106369,79.57968542849463
3450.0,4500.0,874.3820949858291,79.59597234005099
3450.0,4550.0,893.9639031389881,79.60642174466827
3450.0,4600.0,913.7620148473698,79.6221645941726
3450.0,4650.0,933.7764274284237,79.63436836178029
3450.0,4700.0,954.0071388838904,79.65464910667421
3450.0,4750.0,974.4541468917748,79.66649771260067
3450.0,4800.0,995.1174491846797,79.68283585806864
3450.0,4850.0,1015.9970434889989,79.7000685355713
3450.0,4900.0,1037.0929273921797,79.71475511285912
3450.0,4950.0,1058.4050987822056,79.73243051720374
3450.0,5000.0,1079.93355497893,79.74865679399277
3450.0,5050.0,1101.6782937512387,79.76839111092475
3450.0,5100.0,1123.63931264831,79.78526756564577
3450.0,5150.0,1145.8166092066601,79.80230584889223
3450.0,5200.0,1168.21018097085,79.82310828927572
3450.0,5250.0,1190.8200254362241,79.84609376552699
3450.0,5300.0,1213.646140371125,79.86070630069047
3450.0,5350.0,1236.6885223305292,79.88049796379926
3450.0,5400.0,1259.9471695705572,79.90445093697917
3450.0,5450.0,1283.4220793366517,79.92514591690023
3450.0,5500.0,1307.1132494458802,79.94465802206298
3450.0,5550.0,1331.0206756830069,79.96332494069514
3450.0,5600.0,1355.1443570217116,79.98852735311495
3450.0,5650.0,1379.4842902352345,80.006362939648
3450.0,5700.0,1404.0404724913776,80.02750133542574
3450.0,5750.0,1428.812901142411,80.0507690562443
3450.0,5800.0,1453.8015733923455,80.07687875286904
3450.0,5850.0,1479.006486477761,80.09552168195715
3450.0,5900.0,1504.427637598928,80.1210286331943
3450.0,5950.0,1530.0650238874673,80.13863176885673
3450.0,6000.0,1555.9186424128004,80.16395698978717
3500.0,1000.0,41.314043097747756,92.04616695749866
3500.0,1050.0,45.758529622635514,90.73771907134238
3500.0,1100.0,50.419369919489974,89.60786607977816
3500.0,1150.0,55.29662336439697,88.61270403059258
3500.0,1200.0,60.39033615561264,87.74336253366539
3500.0,1250.0,65.7005447088051,86.97138185653603
3500.0,1300.0,71.22727798500514,86.2834827728342
3500.0,1350.0,76.9705591861343,85.66859798871747
3500.0,1400.0,82.93040717495104,85.11418848230397
3500.0,1450.0,89.10683724640656,84.61622446896202
3500.0,1500.0,95.49986193015528,84.16494378390358
3500.0,1550.0,102.1094915919345,83.7621200272101
3500.0,1600.0,108.93573471659764,83.39174036094028
3500.0,1650.0,115.9785983579485,83.05674848653673
3500.0,1700.0,123.2380884173422,82.75022467914195
3500.0,1750.0,130.71420969811712,82.47197566925783
3500.0,1800.0,138.40696624418834,82.2122240791443
3500.0,1850.0,146.31636136566993,81.97438618741009
3500.0,1900.0,154.44239782504974,81.76100053160725
