A,R,amplitude,period
4.0e6,5000.0,2272.217599800419,60.0
4.0e6,5050.0,2296.218466557517,60.09999999999991
4.0e6,5100.0,2320.253171060114,60.09999999999991
4.0e6,5150.0,2344.237859079439,60.299999999999955
4.0e6,5200.0,2368.29181414464,60.299999999999955
4.0e6,5250.0,2392.3260878932224,60.399999999999864
4.0e6,5300.0,2416.345126320853,60.5
4.0e6,5350.0,2440.345381248658,60.600000000000136
4.0e6,5400.0,2464.4094160787363,60.59999999999991
4.0e6,5450.0,2488.437254620063,60.700000000000045
4.0e6,5500.0,2512.478821152053,60.69999999999982
4.0e6,5550.0,2536.478153515229,60.799999999999955
4.0e6,5600.0,2560.5165215563934,60.899999999999864
4.0e6,5650.0,2584.561342178882,61.0
4.0e6,5700.0,2608.582088733798,61.09999999999991
4.0e6,5750.0,2632.661138007845,61.09999999999991
4.0e6,5800.0,2656.7263268509414,61.200000000000045
4.0e6,5850.0,2680.713713307053,61.200000000000045
4.0e6,5900.0,2704.8200127056516,61.299999999999955
4.0e6,5950.0,2728.855515399093,61.40000000000009
4.0e6,6000.0,2752.8719355375465,61.399999999999864
4.05e6,1000.0,316.66070605506303,49.90000000000009
4.05e6,1050.0,344.80010782385034,50.09999999999991
4.05e6,1100.0,372.29859298024815,50.299999999999955
4.05e6,1150.0,399.2927964326152,50.5
4.05e6,1200.0,425.87465038156984,50.600000000000136
4.05e6,1250.0,452.1279614718605,50.899999999999864
4.05e6,1300.0,478.10148269444943,51.100000000000136
4.05e6,1350.0,503.83820343248556,51.30000000000018
4.05e6,1400.0,529.3725665143302,51.5
4.05e6,1450.0,554.7434339675833,51.700000000000045
4.05e6,1500.0,579.9704110326178,51.799999999999955
4.05e6,1550.0,605.0646765339094,52.0
4.05e6,1600.0,630.0493446219489,52.19999999999982
4.05e6,1650.0,654.9291201237432,52.299999999999955
4.05e6,1700.0,679.731419136979,52.5
4.05e6,1750.0,704.4539753694315,52.59999999999991
4.05e6,1800.0,729.0998314446506,52.899999999999864
4.05e6,1850.0,753.6893919099426,53.0
4.05e6,1900.0,778.2360688980291,53.09999999999991
4.05e6,1950.0,802.7233641902025,53.30000000000018
4.05e6,2000.0,827.1618568679892,53.5
4.05e6,2050.0,851.5582755914768,53.600000000000136
4.05e6,2100.0,875.9392344544009,53.80000000000018
4.05e6,2150.0,900.2638116468239,53.899999999999864
4.05e6,2200.0,924.5792406259068,54.09999999999991
4.05e6,2250.0,948.8419733358991,54.200000000000045
4.05e6,2300.0,973.1068891823321,54.399999999999864
4.05e6,2350.0,997.3238557100335,54.40000000000009
4.05e6,2400.0,1021.5431135126114,54.600000000000136
4.05e6,2450.0,1045.7224818209083,54.700000000000045
4.05e6,2500.0,1069.9070981689806,54.90000000000009
4.05e6,2550.0,1094.0517186172287,55.09999999999991
4.05e6,2600.0,1118.2011986885072,55.200000000000045
4.05e6,2650.0,1142.3320235232925,55.200000000000045
4.05e6,2700.0,1166.4416773198047,55.399999999999864
4.05e6,2750.0,1190.542929730793,55.5
4.05e6,2800.0,1214.6595054254983,55.59999999999991
4.05e6,2850.0,1238.744826471816,55.799999999999955
4.05e6,2900.0,1262.8172728691043,55.899999999999864
4.05e6,2950.0,1286.886583153602,56.0
4.05e6,3000.0,1310.9491088571444,56.09999999999991
4.05e6,3050.0,1335.0031260194664,56.299999999999955
4.05e6,3100.0,1359.0505796518346,56.299999999999955
4.05e6,3150.0,1383.0949733944117,56.399999999999864
4.05e6,3200.0,1407.1320240962177,56.59999999999991
4.05e6,3250.0,1431.162714496413,56.700000000000045
4.05e6,3300.0,1455.1903377930764,56.799999999999955
4.05e6,3350.0,1479.2198961648683,56.90000000000009
4.05e6,3400.0,1503.2199985883462,57.0
4.05e6,3450.0,1527.2334260263779,57.200000000000045
4.05e6,3500.0,1551.273322311839,57.200000000000045
4.05e6,3550.0,1575.273898662395,57.40000000000009
4.05e6,3600.0,1599.2977506260515,57.40000000000009
4.05e6,3650.0,1623.306019312468,57.5
4.05e6,3700.0,1647.2996871053274,57.700000000000045
4.05e6,3750.0,1671.307860953129,57.700000000000045
4.05e6,3800.0,1695.2832122199459,57.799999999999955
4.05e6,3850.0,1719.2857697221698,58.0
4.05e6,3900.0,1743.3080526577382,58.0
4.05e6,3950.0,1767.319829623271,58.100000000000136
4.05e6,4000.0,1791.3153162825909,58.200000000000045
4.05e6,4050.0,1815.3048370669933,58.299999999999955
4.05e6,4100.0,1839.3135621867686,58.399999999999864
4.05e6,4150.0,1863.314518366496,58.5
4.05e6,4200.0,1887.294485265888,58.59999999999991
4.05e6,4250.0,1911.2896219986646,58.69999999999982
4.05e6,4300.0,1935.2957426323692,58.799999999999955
4.05e6,4350.0,1959.2781935787812,58.90000000000009
4.05e6,4400.0,1983.3015204015387,58.899999999999864
4.05e6,4450.0,2007.294253342343,59.09999999999991
4.05e6,4500.0,2031.309711294258,59.100000000000136
4.05e6,4550.0,2055.3086087211864,59.200000000000045
4.05e6,4600.0,2079.31366345786,59.299999999999955
4.05e6,4650.0,2103.305906343428,59.40000000000009
4.05e6,4700.0,2127.295061228802,59.40000000000009
4.05e6,4750.0,2151.307994220506,59.5
4.05e6,4800.0,2175.3119144468387,59.700000000000045
4.05e6,4850.0,2199.334703761765,59.69999999999982
4.05e6,4900.0,2223.3414676100706,59.799999999999955
4.05e6,4950.0,2247.351947266435,59.90000000000009
4.05e6,5000.0,2271.35083748068,60.0
4.05e6,5050.0,2295.3390552567776,60.0
4.05e6,5100.0,2319.3825206168085,60.09999999999991
4.05e6,5150.0,2343.3880005055876,60.200000000000045
4.05e6,5200.0,2367.3752860699287,60.19999999999982
4.05e6,5250.0,2391.379611274415,60.40000000000009
4.05e6,5300.0,2415.412659863324,60.40000000000009
4.05e6,5350.0,2439.4612007773803,60.5
4.05e6,5400.0,2463.488738136241,60.59999999999991
4.05e6,5450.0,2487.483141588565,60.59999999999991
4.05e6,5500.0,2511.5330559703516,60.700000000000045
4.05e6,5550.0,2535.5690008276197,60.799999999999955
4.05e6,5600.0,2559.590077113442,60.799999999999955
4.05e6,5650.0,2583.6193903514422,60.90000000000009
4.05e6,5700.0,2607.6583795867177,61.0
4.05e6,5750.0,2631.6930194129754,61.09999999999991
4.05e6,5800.0,2655.6804086224806,61.200000000000045
4.05e6,5850.0,2679.7692863024404,61.19999999999982
4.05e6,5900.0,2703.750264313776,61.200000000000045
4.05e6,5950.0,2727.8432272421937,61.40000000000009
4.05e6,6000.0,2751.896008653484,61.40000000000009
4.1e6,1000.0,316.41269946700686,49.899999999999864
4.1e6,1050.0,344.5467333810524,50.100000000000136
4.1e6,1100.0,372.0453223344923,50.30000000000018
4.1e6,1150.0,399.03390500595907,50.5
4.1e6,1200.0,425.6146992573121,50.59999999999991
4.1e6,1250.0,451.8581819494367,50.90000000000009
4.1e6,1300.0,477.8256864573615,51.09999999999991
4.1e6,1350.0,503.55898289235216,51.200000000000045
4.1e6,1400.0,529.0891855580475,51.40000000000009
4.1e6,1450.0,554.4526905181975,51.600000000000136
4.1e6,1500.0,579.6702070624531,51.700000000000045
4.1e6,1550.0,604.7600725208111,52.0
4.1e6,1600.0,629.7356381995829,52.100000000000136
4.1e6,1650.0,654.6045128907666,52.200000000000045
4.1e6,1700.0,679.4056134900571,52.40000000000009
4.1e6,1750.0,704.1174355308455,52.600000000000136
4.1e6,1800.0,728.7624742970183,52.80000000000018
4.1e6,1850.0,753.3389339689426,53.0
4.1e6,1900.0,777.8723446690947,53.09999999999991
4.1e6,1950.0,802.3542818673384,53.299999999999955
4.1e6,2000.0,826.8019933430924,53.399999999999864
4.1e6,2050.0,851.1979071567414,53.59999999999991
4.1e6,2100.0,875.554236142274,53.700000000000045
4.1e6,2150.0,899.8854471416734,53.90000000000009
4.1e6,2200.0,924.1789886524796,54.0
4.1e6,2250.0,948.4527424644135,54.200000000000045
4.1e6,2300.0,972.6963030105617,54.299999999999955
4.1e6,2350.0,996.9189804065987,54.5
4.1e6,2400.0,1021.1222631967879,54.59999999999991
4.1e6,2450.0,1045.302758521838,54.69999999999982
4.1e6,2500.0,1069.470673006364,54.799999999999955
4.1e6,2550.0,1093.619049860208,55.0
4.1e6,2600.0,1117.7468004749846,55.100000000000136
4.1e6,2650.0,1141.8769206461388,55.200000000000045
4.1e6,2700.0,1165.9810790757574,55.30000000000018
4.1e6,2750.0,1190.0828795089374,55.5
4.1e6,2800.0,1214.1523835489572,55.700000000000045
4.1e6,2850.0,1238.2378613933856,55.80000000000018
4.1e6,2900.0,1262.3000375500744,55.80000000000018
4.1e6,2950.0,1286.372899144836,56.0
4.1e6,3000.0,1310.4273129912024,56.09999999999991
4.1e6,3050.0,1334.4569773075796,56.200000000000045
4.1e6,3100.0,1358.5136081076082,56.30000000000018
4.1e6,3150.0,1382.5477506405318,56.5
4.1e6,3200.0,1406.5637610520205,56.5
4.1e6,3250.0,1430.6029167284585,56.700000000000045
4.1e6,3300.0,1454.625141290379,56.799999999999955
4.1e6,3350.0,1478.6179952781401,56.899999999999864
4.1e6,3400.0,1502.6593309054965,57.0
4.1e6,3450.0,1526.6693524107839,57.09999999999991
4.1e6,3500.0,1550.6762580446753,57.200000000000045
4.1e6,3550.0,1574.6496037350892,57.299999999999955
4.1e6,3600.0,1598.6767909903256,57.399999999999864
4.1e6,3650.0,1622.675178425272,57.5
4.1e6,3700.0,1646.6500223106507,57.69999999999982
4.1e6,3750.0,1670.6780872544957,57.700000000000045
4.1e6,3800.0,1694.661720197872,57.80000000000018
4.1e6,3850.0,1718.6538346178188,57.899999999999864
4.1e6,3900.0,1742.6588159327894,58.0
4.1e6,3950.0,1766.6294964045007,58.09999999999991
4.1e6,4000.0,1790.6416929630611,58.200000000000045
4.1e6,4050.0,1814.6329218263024,58.299999999999955
4.1e6,4100.0,1838.624798326122,58.40000000000009
4.1e6,4150.0,1862.5910828667566,58.5
4.1e6,4200.0,1886.6022259256017,58.59999999999991
4.1e6,4250.0,1910.5739052711147,58.600000000000136
4.1e6,4300.0,1934.5584240673768,58.700000000000045
4.1e6,4350.0,1958.5650913400646,58.799999999999955
4.1e6,4400.0,1982.5664554606033,58.899999999999864
4.1e6,4450.0,2006.5302078892216,59.0
4.1e6,4500.0,2030.531355471036,59.09999999999991
4.1e6,4550.0,2054.5346711190027,59.200000000000045
4.1e6,4600.0,2078.520593862234,59.299999999999955
4.1e6,4650.0,2102.494524626607,59.299999999999955
4.1e6,4700.0,2126.525539902811,59.40000000000009
4.1e6,4750.0,2150.5099759309664,59.5
4.1e6,4800.0,2174.4961177640016,59.600000000000136
4.1e6,4850.0,2198.5137446297044,59.700000000000045
4.1e6,4900.0,2222.516727889606,59.799999999999955
4.1e6,4950.0,2246.5148441061924,59.799999999999955
4.1e6,5000.0,2270.499631829783,60.0
4.1e6,5050.0,2294.501849505373,60.0
4.1e6,5100.0,2318.5181138442404,60.100000000000136
4.1e6,5150.0,2342.5288908425873,60.09999999999991
4.1e6,5200.0,2366.516549017497,60.200000000000045
4.1e6,5250.0,2390.516711536165,60.299999999999955
4.1e6,5300.0,2414.539206097742,60.40000000000009
4.1e6,5350.0,2438.569563758322,60.5
4.1e6,5400.0,2462.567487557545,60.59999999999991
4.1e6,5450.0,2486.5866786612887,60.600000000000136
4.1e6,5500.0,2510.584186233494,60.700000000000045
4.1e6,5550.0,2534.6310662996298,60.799999999999955
4.1e6,5600.0,2558.654920402043,60.80000000000018
4.1e6,5650.0,2582.677228103951,60.899999999999864
4.1e6,5700.0,2606.6977559664256,61.0
4.1e6,5750.0,2630.7013833160004,61.09999999999991
4.1e6,5800.0,2654.7285727903486,61.09999999999991
4.1e6,5850.0,2678.7782386267813,61.200000000000045
4.1e6,5900.0,2702.7985229609485,61.200000000000045
4.1e6,5950.0,2726.8017701092986,61.399999999999864
4.1e6,6000.0,2750.868544509406,61.40000000000009
4.15e6,1000.0,316.1671796834362,49.80000000000018
4.15e6,1050.0,344.29965934522966,50.09999999999991
4.15e6,1100.0,371.7954252010221,50.200000000000045
4.15e6,1150.0,398.7787905750604,50.40000000000009
4.15e6,1200.0,425.3554251738144,50.600000000000136
4.15e6,1250.0,451.5928527382052,50.799999999999955
4.15e6,1300.0,477.5558034025511,51.0
4.15e6,1350.0,503.2828597052382,51.19999999999982
4.15e6,1400.0,528.8116035482625,51.399999999999864
4.15e6,1450.0,554.167565580525,51.59999999999991
4.15e6,1500.0,579.3671515444393,51.80000000000018
4.15e6,1550.0,604.4550900950376,51.899999999999864
4.15e6,1600.0,629.4247231146259,52.09999999999991
4.15e6,1650.0,654.2990308489075,52.299999999999955
4.15e6,1700.0,679.0742044868991,52.40000000000009
4.15e6,1750.0,703.7847330501467,52.59999999999991
4.15e6,1800.0,728.4343137831518,52.799999999999955
4.15e6,1850.0,753.0099893613772,52.90000000000009
4.15e6,1900.0,777.5334373348466,53.09999999999991
4.15e6,1950.0,802.0072677155089,53.200000000000045
4.15e6,2000.0,826.4291679489738,53.399999999999864
4.15e6,2050.0,850.8111862296635,53.5
4.15e6,2100.0,875.1788159549329,53.700000000000045
4.15e6,2150.0,899.4866590341936,53.899999999999864
4.15e6,2200.0,923.7880267028381,54.0
4.15e6,2250.0,948.0342304864542,54.09999999999991
4.15e6,2300.0,972.2842875462959,54.30000000000018
4.15e6,2350.0,996.4935681489148,54.40000000000009
4.15e6,2400.0,1020.6882209610079,54.600000000000136
4.15e6,2450.0,1044.8657354839909,54.600000000000136
4.15e6,2500.0,1069.023117977984,54.799999999999955
4.15e6,2550.0,1093.1570625270424,54.90000000000009
4.15e6,2600.0,1117.3030534255959,55.09999999999991
4.15e6,2650.0,1141.4137580465704,55.200000000000045
4.15e6,2700.0,1165.5194926905306,55.299999999999955
4.15e6,2750.0,1189.6079482004473,55.5
4.15e6,2800.0,1213.6738458729076,55.5
4.15e6,2850.0,1237.7348386838294,55.59999999999991
4.15e6,2900.0,1261.8154712810663,55.799999999999955
4.15e6,2950.0,1285.8537310621812,56.0
4.15e6,3000.0,1309.9009073075376,56.100000000000136
4.15e6,3050.0,1333.9541203023148,56.19999999999982
4.15e6,3100.0,1357.969304200215,56.299999999999955
4.15e6,3150.0,1381.9936126639311,56.40000000000009
4.15e6,3200.0,1406.0385236464854,56.5
4.15e6,3250.0,1430.031762594169,56.700000000000045
4.15e6,3300.0,1454.0465015239545,56.799999999999955
4.15e6,3350.0,1478.0726724971657,56.799999999999955
4.15e6,3400.0,1502.0741293457836,57.0
4.15e6,3450.0,1526.0848564865164,57.100000000000136
4.15e6,3500.0,1550.0863996619432,57.200000000000045
4.15e6,3550.0,1574.0557709579748,57.299999999999955
4.15e6,3600.0,1598.0728048790295,57.399999999999864
4.15e6,3650.0,1622.0636387563306,57.5
4.15e6,3700.0,1646.029885730833,57.59999999999991
4.15e6,3750.0,1670.0503730629946,57.700000000000045
4.15e6,3800.0,1694.0269682882213,57.69999999999982
4.15e6,3850.0,1718.0109069460575,57.799999999999955
4.15e6,3900.0,1742.00820669737,58.0
4.15e6,3950.0,1765.96659999606,58.09999999999991
4.15e6,4000.0,1789.9744450535004,58.19999999999982
4.15e6,4050.0,1813.9570792822842,58.30000000000018
4.15e6,4100.0,1837.9395785556362,58.40000000000009
4.15e6,4150.0,1861.8893218923463,58.5
4.15e6,4200.0,1885.9046228715329,58.5
4.15e6,4250.0,1909.8754450106135,58.600000000000136
4.15e6,4300.0,1933.8539184233164,58.69999999999982
4.15e6,4350.0,1957.849076131965,58.799999999999955
4.15e6,4400.0,1981.8293452323092,58.90000000000009
4.15e6,4450.0,2005.8044018599746,58.899999999999864
4.15e6,4500.0,2029.765428538035,59.09999999999991
4.15e6,4550.0,2053.7642198434514,59.200000000000045
4.15e6,4600.0,2077.736498613925,59.299999999999955
4.15e6,4650.0,2101.74314691825,59.299999999999955
4.15e6,4700.0,2125.740605310248,59.399999999999864
4.15e6,4750.0,2149.702945911641,59.399999999999864
4.15e6,4800.0,2173.7144582756055,59.59999999999991
4.15e6,4850.0,2197.71082029357,59.59999999999991
4.15e6,4900.0,2221.701906450993,59.700000000000045
4.15e6,4950.0,2245.695000270266,59.799999999999955
4.15e6,5000.0,2269.681529895089,59.90000000000009
4.15e6,5050.0,2293.649742631209,59.90000000000009
4.15e6,5100.0,2317.6784286664547,60.100000000000136
4.15e6,5150.0,2341.668903789713,60.100000000000136
4.15e6,5200.0,2365.6425070626083,60.200000000000045
4.15e6,5250.0,2389.6351588821362,60.200000000000045
4.15e6,5300.0,2413.6518461888163,60.299999999999955
4.15e6,5350.0,2437.68027173248,60.40000000000009
4.15e6,5400.0,2461.6767673673676,60.5
4.15e6,5450.0,2485.678612567111,60.5
4.15e6,5500.0,2509.6744179242496,60.700000000000045
4.15e6,5550.0,2533.7100121756175,60.700000000000045
4.15e6,5600.0,2557.725184861617,60.799999999999955
4.15e6,5650.0,2581.739954449592,60.899999999999864
4.15e6,5700.0,2605.7525573261883,60.90000000000009
4.15e6,5750.0,2629.743431298208,61.0
4.15e6,5800.0,2653.771368267063,61.09999999999991
4.15e6,5850.0,2677.8044352870816,61.200000000000045
4.15e6,5900.0,2701.824363091541,61.19999999999982
4.15e6,5950.0,2725.8009208822978,61.299999999999955
4.15e6,6000.0,2749.863134241319,61.40000000000009
4.2e6,1000.0,315.9271835608228,49.799999999999955
4.2e6,1050.0,344.059289347367,50.0
4.2e6,1100.0,371.5488729426774,50.19999999999982
4.2e6,1150.0,398.5293898892889,50.399999999999864
4.2e6,1200.0,425.09714193063553,50.59999999999991
4.2e6,1250.0,451.3359204534201,50.80000000000018
4.2e6,1300.0,477.2907880222417,51.0
4.2e6,1350.0,503.00888380153634,51.200000000000045
4.2e6,1400.0,528.5239484439118,51.299999999999955
4.2e6,1450.0,553.8790741124101,51.600000000000136
4.2e6,1500.0,579.0890024139179,51.700000000000045
4.2e6,1550.0,604.1625186467812,51.899999999999864
4.2e6,1600.0,629.1262608583302,52.09999999999991
4.2e6,1650.0,653.9887356814048,52.19999999999982
4.2e6,1700.0,678.7716006379505,52.40000000000009
4.2e6,1750.0,703.4706477685074,52.600000000000136
4.2e6,1800.0,728.0896766759861,52.799999999999955
4.2e6,1850.0,752.671122499462,52.90000000000009
4.2e6,1900.0,777.1919039687081,53.0
4.2e6,1950.0,801.6596408090527,53.200000000000045
4.2e6,2000.0,826.0704182875847,53.30000000000018
4.2e6,2050.0,850.4595502861064,53.5
4.2e6,2100.0,874.7966210947611,53.700000000000045
4.2e6,2150.0,899.1146877322449,53.799999999999955
4.2e6,2200.0,923.3917297470365,54.0
4.2e6,2250.0,947.655488777536,54.09999999999991
4.2e6,2300.0,971.8759199873558,54.200000000000045
4.2e6,2350.0,996.096741307799,54.40000000000009
4.2e6,2400.0,1020.2753141283727,54.5
4.2e6,2450.0,1044.453933310433,54.600000000000136
4.2e6,2500.0,1068.5913750721534,54.700000000000045
4.2e6,2550.0,1092.7371459194176,54.90000000000009
4.2e6,2600.0,1116.8585448836425,55.0
4.2e6,2650.0,1140.9629196635246,55.19999999999982
4.2e6,2700.0,1165.0601804071248,55.299999999999955
4.2e6,2750.0,1189.1425771260413,55.40000000000009
4.2e6,2800.0,1213.1992640079775,55.5
4.2e6,2850.0,1237.2530814812317,55.600000000000136
4.2e6,2900.0,1261.3282687733322,55.799999999999955
4.2e6,2950.0,1285.356834397876,56.0
4.2e6,3000.0,1309.3961889856198,56.100000000000136
4.2e6,3050.0,1333.4439860112736,56.09999999999991
4.2e6,3100.0,1357.4471148754703,56.299999999999955
4.2e6,3150.0,1381.466137950848,56.299999999999955
4.2e6,3200.0,1405.5065616418913,56.5
4.2e6,3250.0,1429.4916383889154,56.5
4.2e6,3300.0,1453.4942959947398,56.69999999999982
4.2e6,3350.0,1477.5200631020207,56.80000000000018
4.2e6,3400.0,1501.502850307326,57.0
4.2e6,3450.0,1525.508131226966,57.100000000000136
4.2e6,3500.0,1549.4821262014082,57.19999999999982
4.2e6,3550.0,1573.4891876688791,57.299999999999955
4.2e6,3600.0,1597.4842007930247,57.299999999999955
4.2e6,3650.0,1621.4670756683633,57.40000000000009
4.2e6,3700.0,1645.439844481737,57.59999999999991
4.2e6,3750.0,1669.4267584514364,57.600000000000136
4.2e6,3800.0,1693.3835963523945,57.700000000000045
4.2e6,3850.0,1717.360172517918,57.799999999999955
4.2e6,3900.0,1741.3609887465614,57.899999999999864
4.2e6,3950.0,1765.3326104098146,58.09999999999991
4.2e6,4000.0,1789.318494945584,58.09999999999991
4.2e6,4050.0,1813.2909183814281,58.19999999999982
4.2e6,4100.0,1837.2681297346026,58.30000000000018
4.2e6,4150.0,1861.2244241909896,58.40000000000009
4.2e6,4200.0,1885.2156776593936,58.5
4.2e6,4250.0,1909.1708313062813,58.59999999999991
4.2e6,4300.0,1933.13847131574,58.59999999999991
4.2e6,4350.0,1957.1316289409658,58.700000000000045
4.2e6,4400.0,1981.1117469832818,58.90000000000009
4.2e6,4450.0,2005.0705320247748,58.899999999999864
4.2e6,4500.0,2029.0391243024756,59.09999999999991
4.2e6,4550.0,2053.024888176292,59.09999999999991
4.2e6,4600.0,2076.991060333961,59.200000000000045
4.2e6,4650.0,2100.9795114037456,59.299999999999955
4.2e6,4700.0,2124.975119699474,59.399999999999864
4.2e6,4750.0,2148.947674890544,59.399999999999864
4.2e6,4800.0,2172.936878108295,59.5
4.2e6,4850.0,2196.8978952997486,59.600000000000136
4.2e6,4900.0,2220.8708291307985,59.69999999999982
4.2e6,4950.0,2244.86757850657,59.700000000000045
4.2e6,5000.0,2268.872796094999,59.80000000000018
4.2e6,5050.0,2292.8413769920267,60.0
4.2e6,5100.0,2316.8434298726106,60.0
4.2e6,5150.0,2340.790676505124,60.0
4.2e6,5200.0,2364.80373921325,60.200000000000045
4.2e6,5250.0,2388.800723989602,60.299999999999955
4.2e6,5300.0,2412.7789689808965,60.40000000000009
4.2e6,5350.0,2436.7834501706934,60.399999999999864
4.2e6,5400.0,2460.8078232530233,60.5
4.2e6,5450.0,2484.754621151773,60.5
4.2e6,5500.0,2508.8016925813163,60.600000000000136
4.2e6,5550.0,2532.8067410194726,60.69999999999982
4.2e6,5600.0,2556.8020487076287,60.700000000000045
4.2e6,5650.0,2580.807042393051,60.799999999999955
4.2e6,5700.0,2604.8242020710923,60.90000000000009
4.2e6,5750.0,2628.82469657091,61.0
4.2e6,5800.0,2652.7985344847016,61.0
4.2e6,5850.0,2676.8564862448893,61.100000000000136
4.2e6,5900.0,2700.840095435888,61.200000000000045
4.2e6,5950.0,2724.854409229269,61.299999999999955
4.2e6,6000.0,2748.895895552977,61.299999999999955
4.25e6,1000.0,315.6885084150826,49.69999999999982
4.25e6,1050.0,343.8206512194528,49.90000000000009
4.25e6,1100.0,371.3006351395924,50.200000000000045
4.25e6,1150.0,398.2799174864421,50.299999999999955
4.25e6,1200.0,424.84741817566754,50.600000000000136
4.25e6,1250.0,451.0754417112253,50.700000000000045
4.25e6,1300.0,477.026017431182,50.899999999999864
4.25e6,1350.0,502.7408925091482,51.100000000000136
4.25e6,1400.0,528.2611748060625,51.30000000000018
4.25e6,1450.0,553.6022818240671,51.5
4.25e6,1500.0,578.8006824764399,51.700000000000045
4.25e6,1550.0,603.8618934852453,51.80000000000018
4.25e6,1600.0,628.8197776921933,52.100000000000136
4.25e6,1650.0,653.6880663677995,52.200000000000045
4.25e6,1700.0,678.4559529262888,52.40000000000009
4.25e6,1750.0,703.1520203781522,52.600000000000136
4.25e6,1800.0,727.7783572478286,52.700000000000045
4.25e6,1850.0,752.3457441211038,52.90000000000009
4.25e6,1900.0,776.8542378382701,53.0
4.25e6,1950.0,801.3145748185868,53.19999999999982
4.25e6,2000.0,825.7210858360137,53.299999999999955
4.25e6,2050.0,850.1028544014038,53.5
4.25e6,2100.0,874.430033326521,53.69999999999982
4.25e6,2150.0,898.7451435399053,53.700000000000045
4.25e6,2200.0,923.0097098808586,54.0
4.25e6,2250.0,947.2707066438836,54.0
4.25e6,2300.0,971.4854217434003,54.200000000000045
4.25e6,2350.0,995.6982803770935,54.30000000000018
4.25e6,2400.0,1019.8704614361978,54.5
4.25e6,2450.0,1044.0405554100196,54.59999999999991
4.25e6,2500.0,1068.174346340562,54.69999999999982
4.25e6,2550.0,1092.3102976557013,54.899999999999864
4.25e6,2600.0,1116.4110567605244,55.0
4.25e6,2650.0,1140.5223960798419,55.09999999999991
4.25e6,2700.0,1164.6021207243973,55.200000000000045
4.25e6,2750.0,1188.6823094675333,55.40000000000009
4.25e6,2800.0,1212.7343296711206,55.600000000000136
4.25e6,2850.0,1236.7952222237116,55.700000000000045
4.25e6,2900.0,1260.8363532289911,55.700000000000045
4.25e6,2950.0,1284.8820484092341,55.899999999999864
4.25e6,3000.0,1308.9133894526385,56.0
4.25e6,3050.0,1332.9303210727842,56.09999999999991
4.25e6,3100.0,1356.9499602986575,56.299999999999955
4.25e6,3150.0,1380.961040952526,56.40000000000009
4.25e6,3200.0,1404.9732067147527,56.40000000000009
4.25e6,3250.0,1428.9647231340512,56.59999999999991
4.25e6,3300.0,1452.9648865695299,56.700000000000045
4.25e6,3350.0,1476.9635183562425,56.799999999999955
4.25e6,3400.0,1500.956129635742,56.90000000000009
4.25e6,3450.0,1524.9504654193897,57.0
4.25e6,3500.0,1548.923093633602,57.09999999999991
4.25e6,3550.0,1572.9182084609808,57.200000000000045
4.25e6,3600.0,1596.8804575025238,57.299999999999955
4.25e6,3650.0,1620.8580857272593,57.40000000000009
4.25e6,3700.0,1644.8503735928568,57.5
4.25e6,3750.0,1668.794713515859,57.700000000000045
4.25e6,3800.0,1692.789260266083,57.69999999999982
4.25e6,3850.0,1716.75932607972,57.799999999999955
4.25e6,3900.0,1740.702943040742,58.0
4.25e6,3950.0,1764.7026591550427,58.0
4.25e6,4000.0,1788.6506890349672,58.09999999999991
4.25e6,4050.0,1812.6085199269266,58.09999999999991
4.25e6,4100.0,1836.5917932877574,58.299999999999955
4.25e6,4150.0,1860.5737265103442,58.40000000000009
4.25e6,4200.0,1884.5138674382072,58.399999999999864
4.25e6,4250.0,1908.4838334115489,58.600000000000136
4.25e6,4300.0,1932.4546475667862,58.69999999999982
4.25e6,4350.0,1956.3964845216271,58.700000000000045
4.25e6,4400.0,1980.4049217131387,58.80000000000018
4.25e6,4450.0,2004.344917126184,59.0
4.25e6,4500.0,2028.3395490606092,59.0
4.25e6,4550.0,2052.3113940204403,59.09999999999991
4.25e6,4600.0,2076.2734574990013,59.200000000000045
4.25e6,4650.0,2100.210638492835,59.299999999999955
4.25e6,4700.0,2124.222286712281,59.299999999999955
4.25e6,4750.0,2148.1585391341027,59.40000000000009
4.25e6,4800.0,2172.13831310059,59.5
4.25e6,4850.0,2196.1365396251995,59.59999999999991
4.25e6,4900.0,2220.113667057706,59.700000000000045
4.25e6,4950.0,2244.085041508767,59.799999999999955
4.25e6,5000.0,2268.0278726450947,59.90000000000009
4.25e6,5050.0,2292.0434350349806,59.90000000000009
4.25e6,5100.0,2315.995386825646,60.0
4.25e6,5150.0,2340.009186259936,60.100000000000136
4.25e6,5200.0,2363.9931095746574,60.09999999999991
4.25e6,5250.0,2387.9744825724624,60.200000000000045
4.25e6,5300.0,2411.964822685961,60.299999999999955
4.25e6,5350.0,2435.9390889378014,60.40000000000009
4.25e6,5400.0,2459.907763031445,60.399999999999864
4.25e6,5450.0,2483.9267648325995,60.5
4.25e6,5500.0,2507.910676464104,60.59999999999991
4.25e6,5550.0,2531.867889997779,60.59999999999991
4.25e6,5600.0,2555.8703658723557,60.799999999999955
4.25e6,5650.0,2579.8641639473235,60.799999999999955
4.25e6,5700.0,2603.8686856639256,60.80000000000018
4.25e6,5750.0,2627.9051361084494,60.899999999999864
4.25e6,5800.0,2651.8988239971413,61.0
4.25e6,5850.0,2675.899029873258,61.100000000000136
