R,amplitude,period
3508.156985109116,1538.8112068098753,56.370059939467865
3691.319755684979,1625.985487628345,56.885990498969534
4713.150575039198,2111.692945483662,58.670141672796944
4034.7274903185644,1789.2777186752346,57.4463691773077
6607.946553553283,3013.905235235398,61.20801508109389
5290.848415884392,2386.408921483846,59.79711138252304
4452.818914790522,1987.9951535758855,58.227926548341884
3469.752788346191,1520.4671217868868,56.22398420972445
4636.102612577564,2075.311730238256,58.43643948860978
3670.171258992177,1615.6475314245458,56.64199500792847
8204.96271337201,3775.917131226379,63.065100842325364
6752.462585536946,3082.069555828242,61.585649785639134
4267.825997302883,1899.7575022096116,57.965793276284444
3819.894250656754,1686.9718053523645,57.19113628458223
5712.507284893145,2587.2588438251328,60.06830925423276
9944.655568759306,4608.419027700425,64.6722377748622
3675.249249805545,1618.364010528725,56.73497612992833
5682.897591892467,2573.300421472971,60.15136906363438
6567.4411693904785,2994.589414504776,61.42383961974974
4727.750516718766,2118.707475749843,58.63248291717355
5392.893807925885,2434.856248191454,59.626359252010786
8372.978825783375,3856.2466784892517,63.18462430768204
7377.531023992404,3380.56741531833,62.34184772926591
8419.335393898924,3877.4289872422255,63.3061012568005
3120.5671483645115,1354.1886729916473,55.59336241843482
4611.271829175995,2063.5164982393885,58.504491748528494
11964.35171104998,5577.579199917441,66.39245860860728
5244.21781883742,2364.530845835712,59.4804619653882
4299.771312887724,1915.2333892241516,57.84793315907103
3871.21500924259,1711.5435734170567,57.0839744051583
6311.948064438237,2872.29309555964,61.156282297826806
6921.315251880421,3162.1492065071466,61.53339507986925
5436.030337434659,2455.533470198201,59.67129745375246
11090.458280526169,5157.854200435509,65.84652199544132
7995.853479659405,3675.958961837873,62.86481604485431
3931.68290560257,1740.3722023451633,57.35136604106731
5200.245246154939,2343.602975942013,59.33356735968721
7785.799414656774,3575.690189934758,62.7557316120392
3000.3985880481478,1296.997999954702,55.450091662328305
4842.344674053323,2173.2380588299507,58.92068254119067
8109.7968495070445,3730.4295226637128,63.00382585001785
4838.841947798113,2171.416933313366,58.76004401260434
4223.98581106461,1878.79875738611,58.16525286544049
4505.580290768136,2012.8580355683398,57.99455178053336
4298.3099191488345,1914.537980812869,57.838776805113866
8486.513460369939,3910.4663609617437,63.56754639696169
3270.3890393392007,1425.6194598279426,55.8156033270991
4166.25725883693,1851.5800369996725,57.741013705239936
3811.312241205887,1683.0425711513767,57.127964189720046
5084.874412894426,2288.6985046935624,59.38364461724075
6323.239475417183,2878.11594388529,61.067263555964246
8631.490446801596,3979.034112670614,63.76320728091076
5733.237637865058,2596.657847112394,60.46072664540361
1935.4727385851445,785.7016737653537,52.32254300538557
5741.8333020002865,2601.284672272206,60.27607165182428
4014.971108022378,1779.4818917661803,57.228887026957125
4281.207032448705,1906.2068990941318,57.6886356616036
5790.719647741128,2623.954827695966,60.42664072394092
4011.808348013541,1778.211152045328,57.213544063790664
4331.541878103384,1930.0474861783962,58.222644950043104
2481.330208648055,1048.8697329956958,53.807870626803606
3239.307724789855,1410.766565835305,55.634614680142874
3198.95995488466,1391.4735458615844,55.73237198579716
4193.61884259373,1864.7583893136764,57.68437537987046
3937.1572532413106,1742.9482679669334,57.287001259144915
7689.015744369269,3529.464973557052,62.446391626383445
7446.973421692276,3413.3964173173617,62.19287798537596
5287.412240828082,2384.900733506283,59.46008513062958
5522.6285605780995,2496.64991439689,60.11633045467693
3066.6150095702633,1328.5366647070955,55.55964854631884
6343.4560034570595,2887.3540789394187,61.08030155563
3970.7417255162445,1758.6169429184163,57.38935020944808
4973.905928932595,2235.9458579144657,58.87822085990956
3275.3582623541834,1427.8866351596398,56.01098485975666
6076.539887436758,2760.679830755257,60.60189858325765
5634.273279818671,2550.1755262802426,60.15897670630136
3962.9045674780527,1755.1979691488918,57.26137246237613
7670.335088083117,3520.511205080393,62.706272903812874
3900.21647466667,1725.36452867018,57.036397495294466
4290.426634388422,1910.803785381367,57.85938266083298
7274.921441165584,3330.857517908711,61.95959433469102
3595.6211310453914,1580.158148379497,56.57350711244766
4175.018158915947,1855.5086874844546,57.98202028878387
3526.485927194388,1547.5248879278986,56.55444801973181
6963.304133364841,3183.2125354903155,61.73069776403827
5811.767647672617,2633.895016015313,60.23891118857375
3095.5694329055473,1342.2713057641065,55.651680957403414
8766.938713235502,4044.5155157702543,63.87545959370118
4041.4851818053403,1792.5061256561162,57.57931772636164
8839.581790364815,4078.5899965462468,64.02070827577973
11312.541152788446,5264.534518295494,66.05157832716901
6900.201610759659,3152.7320571682694,61.63844677754122
6409.645796820279,2918.7399487238376,61.157994505567615
5399.376955750612,2438.2476836411206,59.650343888265866
5139.694849372557,2314.7210520434005,59.34172440842491
5842.647965775754,2649.2303897471384,60.52119085106699
9253.425827103616,4277.041589923094,64.28647053263467
6935.019418595289,3169.6640911988547,61.966312998179205
6193.719558514619,2816.3204157364494,60.59900365661406
4181.675957985898,1858.5064980242375,58.13435050013641
5127.375765428557,2308.4453693877053,59.18089420101143
3306.38757618143,1442.8082160043734,56.080228413496
2685.7289522917135,1146.7071104001295,54.512613322568825
4300.266995412326,1915.4741312354201,58.15455100562997
4601.464233101095,2058.775848945674,58.49316027769294
3907.8489561550737,1729.0267019758896,57.29625277118163
3659.539316192897,1610.658511077731,56.76076216644185
5916.631821408407,2684.308531021288,60.47657557260959
7462.882868606695,3421.3240216163,62.30747882600849
3263.9953667200853,1422.5047014168883,55.79483577850095
4274.99555255245,1903.5478774525711,57.88446390725511
5730.637448556074,2595.950544348789,60.13718342027573
11567.946508673731,5386.936776580494,66.1348174858258
6646.453949791826,3032.209768660677,61.30977104573094
2441.034284347734,1029.6015874032296,54.09529452950477
4477.717875213027,1999.231374998583,58.39867593314017
7632.581401755942,3501.5895912112537,62.44070699561462
5731.267075865821,2595.786094483873,60.505141614287425
4746.643528870118,2127.8147267888585,58.80560521656844
9182.917226199583,4243.1263860720355,64.14162670859656
5788.5997443045435,2623.339210274045,60.273951929156794
3854.4183646706388,1703.5216732949516,57.11654850551872
5249.191352042829,2366.48373721063,59.73672259081468
4042.8006422764056,1793.1952003356062,57.56718393705307
7569.045674334658,3472.33256941933,62.390999347913066
4069.9479027510324,1806.0427894128625,57.56210955523517
7449.70347467406,3415.328006280719,62.27867696793578
5248.430703967384,2366.5510263087144,59.61956581664782
10675.060609089729,4958.499514460217,65.53332728818856
4198.90709118381,1867.3200772442,58.03325443626352
6721.912008049377,3068.037886571946,61.36408874583253
3729.074181928116,1643.9119942987636,56.900739448608874
2398.8543867607973,1009.2201947905913,54.05144471413706
6183.841337426556,2811.69167063064,60.792014263372494
3533.346666791639,1550.5288594944027,56.27539465539462
3172.577458818953,1378.9585014320837,55.57329466791441
5480.057427245112,2476.33231451248,60.10108101526572
6392.8191147085845,2911.405154014926,61.199680877991
5123.541110795967,2306.796584290905,59.12069689072382
6181.037309000064,2810.27345394241,60.9905465672482
2841.2084338565815,1220.8868893105252,54.85433234378695
6016.40233803517,2731.985302125905,60.4950681326805
4697.405107427845,2104.3661951671743,58.64234134050571
3848.2654143648265,1700.5836257507851,57.36282665069194
4030.3362885919364,1787.2474595084973,57.449328728573846
5746.144276635332,2603.406182979983,60.15632759230101
4927.690719781904,2213.470835590986,59.10773559708986
5316.629376762153,2398.8502041388087,59.73475061812837
5448.565321263788,2461.4916695488055,60.01426298953612
5283.590486774077,2382.9094102846343,59.595611483038056
3284.6773066243554,1432.118411201462,56.125002211545166
7625.034420635657,3498.947148469213,62.58507140851776
7393.276397500405,3388.4072669627676,62.452675305218065
4025.5189740384867,1784.2026589621403,57.12968428581257
4874.414769755322,2188.246414096622,59.16650730032501
6299.177070252631,2866.739153733765,60.91007862371191
4798.499009756858,2152.323227452601,59.05118964270741
4936.640988109283,2218.2570080818473,59.273421432457894
5478.1525707098135,2475.70424884706,59.65228526613885
2171.845719998047,900.1418804042567,53.04261065536036
3014.7261436932854,1303.5902500990571,55.377375482454966
4369.4215117270705,1948.1357114893394,57.74463953967364
2642.2564763739924,1125.7018876356087,54.28305058784326
4842.741168372011,2173.5873167791415,58.71064800665289
2224.7036828987857,925.5936000609611,53.304708002373616
4679.726806643011,2095.8786265490503,58.67902137348079
7854.553762377287,3608.5871844461285,62.824313088792735
7210.480995185516,3301.1119417037016,62.1069246406845
2255.4183303631157,940.3850516718305,53.47288407575195
2730.5403557514423,1168.160839750864,54.469913249045476
3587.360599878714,1576.1663536119001,56.258157816602306
4888.602303609526,2194.909247803558,58.92572075490938
2135.599021989453,882.6697339048171,53.090896497427934
7319.957362162472,3353.226385634017,62.27695925101
5133.880489562741,2312.0230374334087,59.40210910504294
4663.1205330005705,2088.087163143613,58.62152515071659
2567.904364731465,1090.4172898953998,54.3600846446605
4340.653366245738,1934.7529140226418,57.89880869245371
4686.108809144554,2099.054546916091,58.63938011107683
5670.1645163156745,2567.2371273415856,60.24967748459238
3270.5935134431656,1425.5679418299437,55.96294508867766
5760.777397860151,2610.3943948455208,60.32000314323602
3397.601391185484,1486.2315419612273,56.28512055105517
6785.831480320558,3098.510187824063,61.6488304634413
6927.868152498974,3166.410340909219,61.615669383038664
3724.681722588806,1641.7900726352448,56.930423461644466
4385.769283539836,1956.2810977164245,58.133154645325135
4499.337930636536,2009.8890227251356,57.98159146597499
9468.748706800592,4380.481600791675,64.4421017897671
4149.374837596103,1843.7712933380465,57.78214490802577
9057.270374799575,4183.511905856126,63.96734618031189
2095.6554121855693,863.3655539492037,52.860035741283355
7015.331549639651,3208.0818654666377,61.87575135026691
6288.238874985081,2860.8499999975625,61.21016661302838
4006.368108716454,1775.4809763139035,57.72376155884899
4049.514740331526,1795.9360829011707,57.49338823003427
6432.418759960799,2930.141924429653,61.273650690385466
4527.375577954916,2023.5455450794225,58.23467235444684
5857.735594204392,2656.3782749528473,60.398388508474454
3304.803126941115,1441.9615267333052,56.0952435068632
5995.279716896384,2721.5383246500955,60.78110469221639
8925.612449796914,4120.480820927261,63.83017148799837
3221.6441469855536,1402.4595332938786,55.923514448076844
3566.7861026431533,1566.65601044247,56.775243103870594
5602.7978406562615,2535.0567062235814,59.90787588401486
6937.12784792873,3170.6181473055517,61.93208989870158
3432.9767064130374,1503.0446893803053,56.25498032527736
3375.265780134054,1475.5231594802437,56.29274803219727
3820.1111906207025,1687.0252349336135,56.90968895593437
7171.26300641944,3282.505161139284,61.90384462953034
2926.9826923661144,1261.975520651379,55.13570292027589
3441.025796032952,1506.544348131415,56.35534265069805
3479.0731833714735,1525.001904760674,56.39552433922597
8373.812924524425,3856.3851553193495,63.277678968299654
5682.515299465926,2572.270912677959,60.14783697324032
3660.423501454104,1611.3193474913146,56.61633798006869
6628.642432236223,3023.4530033413166,61.26582459375726
4885.280899737372,2193.380198931456,58.79557220460748
2785.831421449286,1194.501749700149,54.69567207624408
6499.066678950439,2961.6051048264794,61.35030094352169
4681.426192092696,2096.8637446226935,58.69123881009847
3920.8108851255247,1735.123369102483,57.32762928626431
4019.132400342156,1781.949456759728,57.27788091725313
4694.191694537899,2102.8759753238905,58.58537512037134
4354.629358013169,1941.386689660459,57.998456857356416
4984.473194936958,2240.9615803826932,59.159500906997096
8627.861763667386,3978.0962472436486,63.57041998675743
8149.7644099845875,3749.5727848563947,63.20534768579
3147.940349895273,1367.2731667275796,55.81713782302808
7143.30602189211,3269.0173474256885,62.16483170142891
3427.5620096571674,1500.4944752487393,56.31632425084189
13353.301833207895,6245.236818868419,67.45192133981419
3927.218311395835,1738.047358894951,57.12750922724763
2876.403164618117,1237.732700249975,55.03859484382792
8516.629745682207,3924.917058287643,63.60462123714075
5372.876825529876,2425.7740671230194,59.56073306087683
4408.754346881344,1967.2031320711806,58.12943455361682
4497.596760871875,2009.1934297960152,58.44278575782715
5320.063643512,2400.635133080945,59.4663357957852
7357.9289365060085,3371.516900829529,62.23239809200152
5663.476827971437,2563.698747033106,60.23733426161505
3076.687465195229,1333.3797932721816,55.582196382358006
3741.447409109134,1649.6619408711801,56.84324837072319
5203.183807177878,2344.974304906551,59.33788785790614
4648.8494666027855,2081.201222721989,58.56088285484543
5144.289101897568,2316.9949055876355,59.18066550484929
10410.274320753395,4831.589243799109,65.3541655155023
3595.582197136409,1580.0556731590573,56.83171461554099
5752.254798035709,2606.264183296895,60.26503017909363
3438.7358705913907,1505.7802113932955,56.31572509879072
3232.9725784296697,1407.70966127193,55.676065053773925
5525.660924487326,2497.998085257569,59.88407411136893
2982.8218689328646,1288.57083024855,55.34055055290298
4306.641583746951,1918.629380978709,57.846912048715694
6109.849889626164,2776.496693517269,60.70481439962714
7479.994838466442,3428.9644391183338,62.10542355555026
5081.700161902047,2287.1009884843447,59.24387839962583
5142.272868672296,2315.9827586640527,59.41072917731708
5672.235649773892,2568.2541610027365,60.09494412066573
3914.8490900715988,1732.2226564476755,57.178124481220095
3667.9865997712436,1614.859486814259,56.73344466858401
6337.692489876119,2884.728048131535,60.85335317636191
6617.38393601568,3018.0877845033942,61.57816207722499
8053.178647370396,3703.3535135466846,62.99501437674144
4268.830374964373,1900.5569244476756,57.9041237153167
2849.996120744299,1225.161029183288,54.82761279716806
9702.698258897806,4492.469556429531,64.59580872794777
4979.967845985311,2238.867650828788,59.02379279042367
3397.406150749181,1485.5255495593287,56.48213134714263
3533.4404571183336,1550.6523555832623,56.60279087983241
3960.4301490275025,1753.9913533826889,57.42479498364952
5165.571210802023,2327.1140927431948,59.24345446208463
7630.457323781317,3500.8949959151446,62.39209999541555
9224.589069069789,4263.158213200944,64.26625747163985
3369.369929570523,1472.6186820899056,56.30302276018949
7488.532978111233,3433.581077841418,62.15730297207932
4532.284194372455,2025.847223823112,58.402099599879705
7443.236283049343,3412.0665205611367,62.302903372629544
4144.572480257471,1841.122071784392,57.69614829563818
3834.6589712406,1693.6532704817855,57.23130309414262
5185.03255476977,2336.3231943378705,59.30558166328069
5832.405638902957,2644.3085445645197,60.49671982669588
6849.559497329849,3128.922830492915,61.64991624541358
7327.183458482833,3355.9974392717736,62.1647794784306
3902.099068810196,1726.1662701124696,57.42703365313906
8008.664718227035,3682.16194596785,63.064551831928895
4194.142717999011,1865.165251565774,57.92600788270289
5875.573236426748,2664.98453940148,60.55646646501009
7269.528483220455,3329.323546093197,62.20108686404495
5007.453985738353,2251.6003337432776,59.075553605402206
6517.949938906509,2970.969433761789,61.14596003310362
3847.830422647306,1700.462362127641,57.053632776569316
2932.9475898273995,1264.8188950985298,55.11362690984072
4031.31942596116,1787.7114890360547,57.45690867443045
4412.895697418444,1969.0236451732824,58.217505731675146
4227.369435660567,1880.6744656554474,57.807223529809335
8915.15696667156,4115.488211842011,63.89315471327893
5205.4739144044615,2346.0557605780264,59.36062152975637
6009.907860347126,2728.420725263667,60.791816890546784
3827.5501529986145,1690.5795056345053,56.81221661293523
2229.1056541410317,927.7260604810485,53.29457091023846
4086.444547229221,1813.5117509452307,57.60237941177752
3914.8115384400094,1732.284473425082,57.362902737857326
4000.2561491131037,1772.8392216372065,57.617565165460064
4129.327041872713,1834.29714759354,57.452024110151456
10213.979782149816,4737.288062966075,64.98863877985048
3238.4333633686642,1410.3589057268882,55.767525558617194
5694.214641882698,2578.4612497615794,60.155498983830284
3718.5789822179117,1638.9207516847553,56.88091002500266
6022.21757609857,2734.0673568899756,60.39400340679185
4653.44974884816,2083.540936497275,58.66427999727057
4928.188786652808,2214.2444722250075,58.96647283148809
2463.69768521095,1040.384697581619,54.01588534675034
5034.619401953409,2264.628079045696,59.21320363242705
5618.967303069314,2542.9008271494718,60.193980092855554
5120.989012822786,2305.929678278535,59.30918317767623
4025.752165822427,1785.0498523183307,57.65107845257046
1904.1340998415671,770.6173697126276,52.24606351887701
3331.165079874141,1454.2207919986047,56.28423443575889
7390.841442174166,3386.352716734277,62.33631887588672
5545.255281174463,2507.5195259035254,59.95080428446602
14279.419206197439,6692.583547492741,68.061427332258
3542.8421115599804,1555.2755113122107,56.47136683348225
4055.8096229434136,1798.7999121986786,57.87373091972228
4868.863608873715,2185.7571625236405,58.597464293960286
6723.709038313542,3068.693657772457,61.24152524311927
6470.738126197058,2947.8666701118627,61.356589957540905
4714.278027528481,2112.1519474581705,58.41249824101453
3791.8732567408815,1673.717651335928,57.03029726786275
6931.187571097298,3167.963994443462,61.66174881612693
4522.3323674573,2021.0663348241942,58.293535057057
3976.708720023844,1761.6572889076688,57.31249839644403
4915.5452821932,2207.7856706533166,59.03948571517452
5228.74429823472,2357.190534369654,59.555589082501115
4660.344974298392,2086.7485567337935,58.55216263537926
5357.852400204615,2418.5207720120234,59.50795953788156
5006.660810058804,2251.5268599116703,59.25640287333772
6577.628360655053,2999.4128014108305,61.17963654597702
6122.9675433692555,2782.2776374016357,60.8778567241518
5267.26991168993,2375.5303548399543,59.606727059072966
11219.542112931342,5219.666740579353,65.90860718676231
2453.236199403968,1035.4023141659732,53.99509311873254
4159.410380939278,1847.9796258057058,57.71904604080254
5103.354690044209,2297.4243270595643,59.192580098980784
3556.8598338304655,1561.6099258973968,56.835331546984605
2694.6731703716605,1151.0135572593297,54.53640351992334
3928.752259180626,1738.7681018712312,57.25531467509978
5312.060250611735,2396.791702414869,59.73746515015904
3294.819778452875,1437.1495335670759,55.92592854247374
11566.729746852878,5385.935369207647,66.13135267770463
3270.4496639158165,1425.6884186615143,55.8360853627031
1845.0621561265998,741.7080118501988,52.1739215630555
2795.389749286453,1198.7993475940018,55.02780096731607
10106.015868275274,4685.619806835361,64.88388354346944
3435.4630808228153,1504.065129422778,56.1637012492497
10285.492681545093,4771.55497348737,65.02397512614436
3212.165839942787,1397.8020027117425,55.59206189483905
3702.19828794993,1631.1398379463546,56.85126663310359
3484.8642199921883,1527.7174363428148,56.551875529579036
4766.587208929471,2137.0528389638002,58.663171037556936
8157.668075365182,3753.25606971845,63.01404270853976
5476.272271512802,2474.8989151840096,60.048024709808885
9302.144822184038,4300.417015278237,64.42848688475033
7899.297543381315,3629.583515383363,62.822365499323496
7216.692993559447,3304.186634414071,61.96287280751517
5376.128086199757,2426.847917770259,59.5317981672041
3274.309839710354,1427.265975498383,56.064293935610465
2875.661974745411,1237.2218249046678,55.00292735862331
5643.867460688185,2554.6198330459833,60.22492328908737
8148.505086055692,3748.8424056068984,63.268548799293626
8280.46963729544,3812.048785319631,63.35313736043594
3742.322175912822,1650.0467483670623,56.79250609719833
4403.921477795632,1964.7891647078036,58.38015328582071
7739.961558018008,3553.7168989884713,62.465862322396674
4259.162349067919,1895.9588447780438,58.08335822104931
4508.029208771083,2014.4003621235513,58.385596145171576
4804.898796746029,2155.5219549732974,58.93821420035738
7533.85102024896,3455.4859887305315,62.58543111543679
5784.472271887124,2621.6688304334107,60.300310129697436
3873.912638071924,1712.8789411861926,57.177705104687675
6877.659069169709,3142.26731666549,61.656559661615916
8105.2115800925985,3727.9161265958865,63.1745704493552
7265.302717257349,3327.0717788221496,62.26925225998485
6453.133992452748,2939.868203294576,61.15243494237524
8287.35206987573,3815.0691246598453,63.288772877808526
6545.51281038811,2983.7759738617483,61.335203360253786
5187.315599418163,2337.4960877320223,59.289997097420155
11117.33096155958,5170.830718659392,65.74382195791634
2563.335418300543,1088.2030839827803,54.187214460899156
8989.461273491333,4150.973160763686,63.83682100781891
7344.488912365797,3363.760420070472,62.39236024634641
4546.22667005117,2032.2614616879077,58.31441452022841
4651.074967543321,2082.449721921118,58.4083409328731
3630.485280030452,1597.005863956929,56.83026530837412
3010.1097537360847,1301.236929306775,55.247637875586975
4135.887672854282,1837.2544739531297,57.587653934145806
6922.86870931151,3163.784866437068,61.66660618987123
4929.619775392236,2214.8134994014003,59.01331668224208
3489.2465211986755,1529.7512786759926,56.32814480702291
5839.827223770529,2648.011118645921,60.43086661224777
5013.692057869338,2254.881895215658,59.28715214252179
3677.4053112381976,1619.0600026972575,56.54746616116779
4997.79715848407,2247.3553939146373,59.25331079295211
4017.1206898742107,1780.7878675895283,57.68451775178346
10425.221744209271,4838.70392271772,65.37301634008645
3754.5872473450836,1655.515516598389,57.07488299947454
3660.150396119189,1611.2014913222486,56.67517128495393
3467.8247751878607,1519.6273821971831,56.485886465077215
4989.650650143414,2243.452586433423,59.19039780621961
5456.816604542305,2465.2835803137177,59.853746774838214
4641.384441605099,2077.8314223794846,58.46987534563698
5197.401618840874,2342.2216626945146,59.48774370961655
6611.543878013822,3015.6214531624382,61.349680185164345
4650.835020519792,2082.3025914888694,58.535563129370416
4405.919211580353,1965.4681144974415,57.99887096884896
6408.217869507651,2918.2569731802346,61.23016520897011
5061.215250775688,2277.2133396825457,59.170175670731965
2795.1770020274344,1198.993045252403,54.90877204473111
7012.354037413998,3206.702605591129,61.94839859239789
4038.6562684317764,1791.2177096599376,57.434130005017835
6260.715765943764,2847.9241590596885,60.85234156865357
9286.767133441559,4293.325993507458,64.31764829233333
5855.746622972254,2655.230904768251,60.43748314693079
5200.254731795069,2343.505428406381,59.381878735040345
3539.455036723581,1553.5873506620608,56.423923966806
4069.2505994926346,1805.657222520331,57.667283725932464
4848.861019188091,2176.397672775853,58.7464743423418
5487.233703193507,2479.7558844074074,59.82712699986814
4947.601551825783,2223.4594200656957,58.97922026982883
2700.9060520393664,1153.980372029975,54.68800429987863
5397.953780561979,2437.411056140408,59.524425161784166
3468.482371615844,1519.6079516834868,56.56770085599254
3065.4187303392837,1327.7024764819182,55.49894819696988
4455.139004139122,1989.2695446625687,58.35142574700939
2143.2693087182865,886.3957076202399,53.13852086427812
6960.250920615887,3181.859481474348,61.69356076382758
2867.308184280659,1233.348644887946,54.89207861403463
5526.689564793502,2498.9607176823533,60.10087155443853
3781.69811247705,1668.835874880666,57.09121190734555
8217.081135253478,3781.5998453673574,63.01786439296535
4116.388871779842,1827.761962279038,57.375506200716245
2760.573977531935,1182.4301053019242,54.970189536913324
10879.308938504802,5055.6841590463255,65.5574716634851
7372.661214119904,3378.53384799346,62.069441121421164
3468.417016483419,1519.804122093067,56.31070934217854
7303.442695903757,3345.169242837454,62.13775205160215
5128.1390730423545,2309.267884585903,59.42761616391215
4347.106746312647,1937.839405205166,58.0380347216302
7582.068666624395,3478.343110496699,62.405796175582
5731.08694778867,2596.0036730083316,60.28416531965888
4001.19258465508,1773.3412960201865,57.337033758233474
5465.164088651257,2469.4889616045343,59.72224015245678
5122.528108950896,2306.355445882275,59.1893309807985
12504.681804427932,5837.51916217245,66.9463963953217
4507.168222812061,2013.90168898043,58.211021679277394
9403.411293733407,4348.768081631235,64.52202106047605
4205.4570510483345,1870.2401423509473,57.92117629724038
3325.530564742035,1451.7499245505508,55.91815314311373
5746.370200663811,2603.491198272866,60.25740093171066
4644.761558823563,2079.429984039655,58.62120364502414
6412.791671674203,2920.7565684519045,61.32827981444018
2934.781296867948,1265.620621243594,54.99148255972807
6603.987505485159,3011.8505531926635,61.28379356600101
3134.5986659270948,1360.9204312442935,55.76247701849576
4497.220884663406,2009.2932561635128,58.475345592081794
3342.0237303722156,1459.6423239118762,56.0425388239899
4856.920046247252,2180.305148185688,58.775810205550215
3648.2777570883577,1605.5098823124906,56.527713929263996
6517.042167799155,2970.4874323087647,61.39546302534518
3350.6577403749807,1463.8965031875957,55.99856141428904
4056.1426984478553,1799.3283080912838,57.472255128592735
6227.936403329475,2832.4176161380606,60.906294908229484
3840.1257591834406,1696.2718773405697,57.464494303102526
3161.1016055736627,1373.5033817417927,55.95309669821012
4436.790532861832,1980.5267390948484,58.37295920690241
6530.6625746170785,2976.9896461158796,61.39112710864595
5447.2870699335845,2461.1218251725845,59.70437508807265
2975.265879083579,1284.9310415935,55.34070365082425
4587.08538860547,2051.76513546734,58.44905287930544
4843.950987978291,2174.1117931677963,58.79639976008991
5746.819586605837,2603.4505734448608,60.11507069442223
7202.933328270686,3297.461171792565,62.318234206682064
4312.309512122035,1921.1104320914133,57.947621038530315
5054.944031104099,2274.177798312735,59.31398516064752
3295.289811906112,1437.2436890401357,56.32216512188239
5008.674398474762,2252.454778995523,59.166889766875954
4418.18736569299,1971.6698980877336,58.31284285080136
4696.39867486694,2103.9696755828268,58.54864881245811
1486.4299696846679,564.9730483303517,51.07678410448989
5009.156405405128,2252.7045504438292,59.025493851170324
6570.174283145459,2995.745150853725,61.241181536626755
5221.251919569179,2353.4569275521644,59.44423344332921
3952.724528926446,1750.2707390691592,57.36940000119466
4355.725440979404,1941.5818897335598,57.86468306622055
3638.2105329102365,1600.759186249663,56.616063576484635
2670.004497205314,1139.1465773588388,54.38855220421709
5735.370185540656,2598.2832888219755,60.1864399749457
4078.2027550761904,1810.0030623268924,57.59782396301716
3722.6541752646144,1640.9304363461542,56.89301644732592
6789.078678047726,3100.060854228906,61.615104922789214
4454.772510841975,1989.0042264353935,58.2221696293372
4690.465189364276,2101.20074936319,58.57084157741264
8300.937324069371,3821.7060619816316,63.303044309400036
4930.008660202998,2214.6402229058326,58.95505109817634
11737.711965126404,5468.202900302742,66.1899036080489
8306.408250451315,3824.161364125789,63.27719627750491
10102.241078221825,4683.071528386415,64.80515480148176
7737.029301633023,3551.694975178431,62.63772257629773
4666.477005747957,2089.7656071539554,58.566271265929174
4939.266732054487,2219.3277265843217,59.16843758145626
10753.721681287487,4996.006193228792,65.32631425670013
14342.381087565509,6722.604963271575,68.08070066895198
5053.899425916166,2273.941538714742,59.221586353455336
4944.424670425376,2221.968321625709,58.87196451403912
3878.5914735540046,1714.9086096788076,57.00925799649252
3638.094860470535,1600.6821785195198,56.61701374763959
2236.6557481796704,931.1765403785753,53.0540063248431
5220.370482562563,2353.2259889257343,59.571900013610104
5931.837736246461,2691.843550443075,60.353516862228844
3739.428475837232,1648.455254532699,56.99697185029822
4731.360308315177,2120.0032932322383,58.73933991039121
6934.511024373756,3169.127854821467,61.958407329530246
7509.416249211048,3443.823649651719,62.47161588899104
5275.551486615419,2379.438528050391,59.340868627026566
4515.76593531423,2018.0218558439894,58.534891308471856
1952.2577395994392,793.922677829451,52.31192402733109
5096.653982563021,2294.256754480888,59.04493932237614
8560.769603328332,3945.960385536053,63.504439715310866
3104.8297087695382,1346.529883098495,55.879429468099204
3833.331974776385,1693.5695871087598,57.07113991325639
4355.1324003444115,1941.6389392698475,58.14139477794208
6157.454844851525,2798.898353140614,60.69713782604509
2582.191281579067,1097.165038685734,54.12709629580604
5350.103426809635,2414.7795029022436,59.6457788521102
8223.644796424594,3784.819737835404,63.35416557001264
3911.8237012702357,1730.910007489232,57.17268909838765
2206.3070737423704,916.6266419831566,53.021962538812886
7792.5826741593355,3578.9733567682165,62.64833469598756
6381.327089297611,2905.893322755079,60.99894155199968
4793.641559766279,2149.6565601243706,58.64777396647554
7044.399300513617,3221.983856853126,61.76343767693618
2428.0551131363704,1023.2755005820682,54.108930853639094
4744.182410957242,2126.485353023452,58.655787464329194
10005.273189139327,4636.744279868437,64.79510345936569
10051.562396481047,4659.5835538665915,64.86112091158037
8246.68988546862,3795.923699146566,63.3789054924693
3947.1187080573386,1747.25688411039,57.190092014334084
6186.304212785898,2812.2986945976886,61.098483902675525
4937.398469382651,2218.5823431342696,58.9170292335985
6093.1094322119725,2768.616049516221,60.5688315951943
3568.398547058685,1567.5090971174225,56.569897327973365
7185.788262252438,3289.4432019694077,62.08579542847906
3132.004168464401,1359.4716089184167,55.45954609833524
6057.0233643115,2751.1827864377765,60.65372579552286
2842.186915799866,1221.4919806627154,54.99897019677013
4397.096013153623,1961.4138607941966,58.11178336489888
3295.8229367980575,1437.6878088839294,56.18117667533204
5507.325559072753,2489.7146104075564,59.93252538288442
4035.720747924286,1789.465484956503,57.7724896176328
3481.8847472607918,1525.935820926592,56.609137868579694
1617.2204395944266,630.014076299213,51.27709396748173
7047.191657889689,3223.3055489635362,61.97881413067523
3449.342165962085,1510.8106357731986,56.058874419277686
5404.271958912909,2440.6837804052275,59.946890932539645
10195.157965491286,4727.67937013164,65.16779892939093
